"city","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume"
"Shellsburg",95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0,"Rum",16246,1093
"Shellsburg",95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0,"Tequila",2879,208
"Shellsburg",95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0,"Vodka",17756,2075
"Shellsburg",95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0,"Distilled Spirits",93,4
"Shellsburg",95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0,"Amaretto",151,22
"Shellsburg",95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0,"Gin",626,53
"Shellsburg",95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0,"Whisky",28892,1960
"Shellsburg",95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0,"Schnapps",7863,634
"Shellsburg",95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0,"Misc",4763,294
"Shellsburg",95.5,14.6,1.8,35912,1097,1082,15,0,0,0,0,0,"Brandy",3111,228
"Shenandoah",83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,"Schnapps",27732,2149
"Shenandoah",83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,"Whisky",320190,19436
"Shenandoah",83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,"Tequila",57753,4093
"Shenandoah",83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,"Vodka",125589,11932
"Shenandoah",83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,"Gin",14762,1194
"Shenandoah",83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,"Misc",79800,4487
"Shenandoah",83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,"Brandy",8538,649
"Shenandoah",83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,"Rum",104230,7501
"Shenandoah",83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,"Distilled Spirits",3027,157
"Shenandoah",83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95,"Amaretto",2214,252
"Sherrill",87.1,7.7,1.4,31136,219,219,0,0,0,0,0,0,NA,NA,NA
"Shueyville",97.3,46.9,1.6,56875,570,471,0,0,77,0,0,22,NA,NA,NA
"Sibley",84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36,"Schnapps",19220,1369
"Sibley",84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36,"Vodka",34161,3852
"Sibley",84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36,"Rum",29588,1916
"Sibley",84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36,"Whisky",110545,8338
"Sibley",84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36,"Misc",17315,1022
"Sibley",84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36,"Amaretto",828,116
"Sibley",84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36,"Brandy",5382,460
"Sibley",84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36,"Gin",6435,661
"Sibley",84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36,"Distilled Spirits",462,33
"Sibley",84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36,"Tequila",9387,473
"Sidney",88.2,15.7,4.7,26210,995,891,6,3,0,0,83,12,NA,NA,NA
"Sigourney",91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43,"Vodka",19376,2382
"Sigourney",91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43,"Tequila",4674,398
"Sigourney",91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43,"Distilled Spirits",312,15
"Sigourney",91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43,"Schnapps",11948,1049
"Sigourney",91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43,"Whisky",48577,3773
"Sigourney",91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43,"Misc",9451,584
"Sigourney",91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43,"Amaretto",583,78
"Sigourney",91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43,"Brandy",3777,358
"Sigourney",91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43,"Rum",16339,1362
"Sigourney",91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43,"Gin",1833,185
"Silver City",82.5,19.9,10,41563,224,218,0,0,1,0,5,0,NA,NA,NA
"Sioux Center",87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70,"Tequila",31820,1918
"Sioux Center",87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70,"Distilled Spirits",3167,144
"Sioux Center",87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70,"Amaretto",4945,402
"Sioux Center",87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70,"Brandy",12248,879
"Sioux Center",87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70,"Schnapps",35295,2737
"Sioux Center",87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70,"Gin",9627,850
"Sioux Center",87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70,"Rum",137058,9465
"Sioux Center",87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70,"Misc",56836,3289
"Sioux Center",87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70,"Vodka",124714,11548
"Sioux Center",87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70,"Whisky",246690,17243
"Sioux City",83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696,"Amaretto",36187,3049
"Sioux City",83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696,"Brandy",386661,20107
"Sioux City",83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696,"Gin",203947,14723
"Sioux City",83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696,"Rum",1246540,87511
"Sioux City",83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696,"Schnapps",511272,33156
"Sioux City",83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696,"Tequila",700217,38155
"Sioux City",83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696,"Whisky",3026140,184598
"Sioux City",83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696,"Misc",845599,47401
"Sioux City",83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696,"Distilled Spirits",39353,3244
"Sioux City",83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696,"Vodka",1788655,149493
"Sioux Rapids",91.4,15.7,2,30129,729,721,2,0,0,0,2,4,"Distilled Spirits",516,23
"Sioux Rapids",91.4,15.7,2,30129,729,721,2,0,0,0,2,4,"Vodka",15166,1756
"Sioux Rapids",91.4,15.7,2,30129,729,721,2,0,0,0,2,4,"Gin",1136,110
"Sioux Rapids",91.4,15.7,2,30129,729,721,2,0,0,0,2,4,"Misc",5073,264
"Sioux Rapids",91.4,15.7,2,30129,729,721,2,0,0,0,2,4,"Whisky",41094,3212
"Sioux Rapids",91.4,15.7,2,30129,729,721,2,0,0,0,2,4,"Rum",10813,762
"Sioux Rapids",91.4,15.7,2,30129,729,721,2,0,0,0,2,4,"Amaretto",230,37
"Sioux Rapids",91.4,15.7,2,30129,729,721,2,0,0,0,2,4,"Brandy",2266,230
"Sioux Rapids",91.4,15.7,2,30129,729,721,2,0,0,0,2,4,"Schnapps",5812,537
"Sioux Rapids",91.4,15.7,2,30129,729,721,2,0,0,0,2,4,"Tequila",2194,126
"Slater",98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7,"Distilled Spirits",564,24
"Slater",98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7,"Rum",6146,400
"Slater",98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7,"Amaretto",117,17
"Slater",98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7,"Schnapps",506,42
"Slater",98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7,"Gin",104,6
"Slater",98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7,"Misc",1833,88
"Slater",98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7,"Whisky",19447,1184
"Slater",98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7,"Brandy",171,12
"Slater",98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7,"Tequila",551,25
"Slater",98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7,"Vodka",13971,1391
"Sloan",96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11,"Schnapps",2147,158
"Sloan",96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11,"Whisky",29154,1786
"Sloan",96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11,"Vodka",18172,1734
"Sloan",96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11,"Gin",672,44
"Sloan",96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11,"Rum",12146,789
"Sloan",96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11,"Misc",2865,115
"Sloan",96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11,"Brandy",2053,168
"Sloan",96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11,"Tequila",3862,155
"Smithland",93.8,7,2.1,20769,185,184,0,0,1,0,0,0,NA,NA,NA
"Soldier",93.1,16.2,10.3,25865,187,170,0,0,0,0,11,6,NA,NA,NA
"Solon",98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56,"Brandy",2452,190
"Solon",98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56,"Tequila",12096,908
"Solon",98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56,"Schnapps",5568,397
"Solon",98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56,"Rum",28114,1746
"Solon",98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56,"Misc",9032,484
"Solon",98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56,"Amaretto",158,24
"Solon",98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56,"Distilled Spirits",2178,276
"Solon",98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56,"Gin",2737,186
"Solon",98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56,"Vodka",42022,3904
"Solon",98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56,"Whisky",68903,4286
"Somers",95.3,10.6,9.5,30750,139,121,0,0,2,0,2,14,NA,NA,NA
"South Amana",100,6.7,32.7,14457,105,105,0,0,0,0,0,0,NA,NA,NA
"South English",89.4,12.7,10.6,27000,299,274,0,0,0,0,2,23,NA,NA,NA
"Spencer",93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312,"Tequila",57679,3811
"Spencer",93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312,"Brandy",35779,2903
"Spencer",93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312,"Distilled Spirits",16864,1687
"Spencer",93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312,"Gin",36639,2960
"Spencer",93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312,"Rum",213144,16539
"Spencer",93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312,"Whisky",599154,45242
"Spencer",93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312,"Schnapps",52759,3956
"Spencer",93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312,"Amaretto",6718,712
"Spencer",93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312,"Vodka",305752,31635
"Spencer",93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312,"Misc",124469,7804
"Spillville",81.4,17.6,3.3,28750,433,432,0,1,0,0,0,0,NA,NA,NA
"Spirit Lake",95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97,"Amaretto",6929,743
"Spirit Lake",95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97,"Gin",70165,5131
"Spirit Lake",95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97,"Schnapps",94133,6423
"Spirit Lake",95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97,"Rum",370199,26078
"Spirit Lake",95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97,"Distilled Spirits",19731,2211
"Spirit Lake",95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97,"Whisky",730796,50561
"Spirit Lake",95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97,"Misc",193517,11912
"Spirit Lake",95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97,"Tequila",113339,8131
"Spirit Lake",95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97,"Brandy",29959,2145
"Spirit Lake",95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97,"Vodka",510885,47269
"Spragueville",75.4,5.3,6.7,23000,107,107,0,0,0,0,0,0,NA,NA,NA
"Spring Hill",80.6,13.9,0,38750,60,52,0,0,0,0,0,8,NA,NA,NA
"Springbrook",94.6,7.6,0,32500,137,133,1,0,0,0,0,3,NA,NA,NA
"Springville",94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0,"Misc",446,26
"Springville",94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0,"Distilled Spirits",268,12
"Springville",94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0,"Schnapps",573,48
"Springville",94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0,"Whisky",7076,568
"Springville",94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0,"Brandy",128,9
"Springville",94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0,"Gin",116,7
"Springville",94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0,"Rum",2747,171
"Springville",94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0,"Tequila",516,20
"Springville",94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0,"Vodka",4593,525
"St. Ansgar",93.9,22.4,1.2,32270,1087,1068,0,0,19,0,0,0,NA,NA,NA
"St. Anthony",92.1,7.9,8.2,28125,115,101,3,0,0,0,0,11,NA,NA,NA
"St. Benedict",100,20,0,NA,14,14,0,0,0,0,0,0,NA,NA,NA
"St. Charles",96.2,20.3,0.7,37386,765,741,20,0,3,0,0,1,NA,NA,NA
"St. Donatus",95.5,10.8,0,24917,139,138,0,0,0,0,0,1,NA,NA,NA
"St. Joseph",100,11.1,0,20208,121,121,0,0,0,0,0,0,NA,NA,NA
"St. Lucas",85.2,23.4,13.7,26563,163,163,0,0,0,0,0,0,NA,NA,NA
"St. Marys",98.8,28,0,36250,210,210,0,0,0,0,0,0,NA,NA,NA
"St. Olaf",93.3,12,0,24688,138,136,0,0,2,0,0,0,NA,NA,NA
"St. Paul",95.9,14.9,0,29250,100,100,0,0,0,0,0,0,NA,NA,NA
"Stacyville",85.1,6.1,1.3,25875,503,498,0,0,0,0,0,5,NA,NA,NA
"Stanhope",91.6,16.8,5.7,32292,406,386,0,0,2,0,0,18,NA,NA,NA
"Stanley",91.3,11.6,5.4,32500,114,99,0,8,0,0,0,7,NA,NA,NA
"Stanton",91.7,20,3.1,34236,685,681,0,0,0,0,0,4,"Tequila",74,3
"Stanton",91.7,20,3.1,34236,685,681,0,0,0,0,0,4,"Schnapps",45,2
"Stanton",91.7,20,3.1,34236,685,681,0,0,0,0,0,4,"Whisky",491,24
"Stanton",91.7,20,3.1,34236,685,681,0,0,0,0,0,4,"Gin",8,1
"Stanton",91.7,20,3.1,34236,685,681,0,0,0,0,0,4,"Brandy",12,1
"Stanton",91.7,20,3.1,34236,685,681,0,0,0,0,0,4,"Misc",38,0
"Stanton",91.7,20,3.1,34236,685,681,0,0,0,0,0,4,"Rum",264,19
"Stanton",91.7,20,3.1,34236,685,681,0,0,0,0,0,4,"Vodka",228,20
"Stanwood",89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4,"Amaretto",12,2
"Stanwood",89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4,"Brandy",232,13
"Stanwood",89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4,"Rum",1904,124
"Stanwood",89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4,"Whisky",6926,385
"Stanwood",89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4,"Schnapps",663,40
"Stanwood",89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4,"Misc",331,15
"Stanwood",89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4,"Gin",23,2
"Stanwood",89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4,"Tequila",1742,74
"Stanwood",89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4,"Vodka",3424,306
"State Center",93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0,"Vodka",12834,1435
"State Center",93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0,"Distilled Spirits",315,15
"State Center",93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0,"Misc",2879,206
"State Center",93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0,"Brandy",1085,93
"State Center",93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0,"Whisky",22157,1657
"State Center",93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0,"Amaretto",338,51
"State Center",93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0,"Gin",674,58
"State Center",93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0,"Rum",7577,654
"State Center",93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0,"Tequila",2020,131
"State Center",93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0,"Schnapps",1676,148
"Steamboat Rock",96.6,11.6,3.8,35357,312,312,0,0,0,0,0,0,NA,NA,NA
"Stockport",91.3,8.1,4.3,19286,250,244,0,0,0,0,0,6,NA,NA,NA
"Stockton",92.6,7.4,7.6,25000,235,211,0,24,0,0,0,0,NA,NA,NA
"Stone City",88.2,11.8,0,40833,288,288,0,0,0,0,0,0,NA,NA,NA
"Storm Lake",65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206,"Distilled Spirits",4745,220
"Storm Lake",65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206,"Vodka",289423,27167
"Storm Lake",65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206,"Rum",232999,17301
"Storm Lake",65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206,"Amaretto",5600,649
"Storm Lake",65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206,"Tequila",119398,6301
"Storm Lake",65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206,"Schnapps",54168,4102
"Storm Lake",65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206,"Gin",43111,3747
"Storm Lake",65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206,"Brandy",121982,5467
"Storm Lake",65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206,"Whisky",598877,41254
"Storm Lake",65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206,"Misc",124911,7655
"Story City",91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,"Misc",5862,332
"Story City",91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,"Schnapps",3520,292
"Story City",91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,"Brandy",3020,231
"Story City",91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,"Gin",2742,242
"Story City",91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,"Whisky",69825,5359
"Story City",91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,"Distilled Spirits",71,3
"Story City",91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,"Amaretto",328,40
"Story City",91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,"Tequila",7167,421
"Story City",91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,"Rum",23407,1783
"Story City",91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,"Vodka",41281,4725
"Stout",91.2,20.2,5.6,35000,162,162,0,0,0,0,0,0,NA,NA,NA
"Stratford",89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0,"Whisky",16299,1229
"Stratford",89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0,"Tequila",831,47
"Stratford",89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0,"Gin",1123,113
"Stratford",89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0,"Vodka",8614,996
"Stratford",89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0,"Misc",3722,204
"Stratford",89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0,"Amaretto",251,37
"Stratford",89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0,"Brandy",1509,152
"Stratford",89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0,"Rum",6961,512
"Stratford",89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0,"Schnapps",2761,203
"Stratford",89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0,"Distilled Spirits",6,1
"Strawberry Point",90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2,"Rum",11995,893
"Strawberry Point",90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2,"Distilled Spirits",387,16
"Strawberry Point",90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2,"Amaretto",224,26
"Strawberry Point",90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2,"Tequila",1699,116
"Strawberry Point",90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2,"Gin",989,112
"Strawberry Point",90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2,"Vodka",11975,1441
"Strawberry Point",90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2,"Misc",3482,235
"Strawberry Point",90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2,"Whisky",24871,1881
"Strawberry Point",90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2,"Schnapps",5002,424
"Strawberry Point",90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2,"Brandy",1585,151
"Struble",95.7,4.3,9.2,27250,111,111,0,0,0,0,0,0,NA,NA,NA
"Stuart",91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5,"Misc",13013,799
"Stuart",91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5,"Gin",2109,198
"Stuart",91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5,"Distilled Spirits",775,37
"Stuart",91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5,"Schnapps",5230,471
"Stuart",91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5,"Whisky",75565,5401
"Stuart",91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5,"Tequila",12504,933
"Stuart",91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5,"Vodka",38345,3787
"Stuart",91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5,"Rum",19175,1481
"Stuart",91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5,"Brandy",4361,368
"Stuart",91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5,"Amaretto",248,23
"Sully",93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,"Brandy",346,31
"Sully",93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,"Vodka",2670,241
"Sully",93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,"Misc",420,19
"Sully",93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,"Gin",66,5
"Sully",93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,"Distilled Spirits",75,3
"Sully",93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,"Tequila",511,17
"Sully",93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,"Whisky",5614,349
"Sully",93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,"Rum",3732,232
"Sully",93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,"Schnapps",919,64
"Sully",93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40,"Amaretto",50,8
"Sumner",94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10,"Gin",1044,87
"Sumner",94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10,"Whisky",38234,3003
"Sumner",94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10,"Vodka",13866,1453
"Sumner",94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10,"Rum",19484,1480
"Sumner",94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10,"Tequila",2389,144
"Sumner",94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10,"Amaretto",401,39
"Sumner",94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10,"Brandy",3573,359
"Sumner",94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10,"Misc",5774,350
"Sumner",94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10,"Schnapps",5844,527
"Sumner",94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10,"Distilled Spirits",40,2
"Sun Valley Lake",100,40.3,5,70250,224,224,0,0,0,0,0,0,NA,NA,NA
"Superior",87.6,3.1,4.2,27361,168,165,0,1,0,0,0,2,NA,NA,NA
"Sutherland",92.6,12,2.6,27000,595,586,4,0,0,3,0,2,"Amaretto",55,8
"Sutherland",92.6,12,2.6,27000,595,586,4,0,0,3,0,2,"Tequila",1506,98
"Sutherland",92.6,12,2.6,27000,595,586,4,0,0,3,0,2,"Schnapps",2285,151
"Sutherland",92.6,12,2.6,27000,595,586,4,0,0,3,0,2,"Whisky",19371,1561
"Sutherland",92.6,12,2.6,27000,595,586,4,0,0,3,0,2,"Brandy",337,24
"Sutherland",92.6,12,2.6,27000,595,586,4,0,0,3,0,2,"Gin",517,59
"Sutherland",92.6,12,2.6,27000,595,586,4,0,0,3,0,2,"Distilled Spirits",178,9
"Sutherland",92.6,12,2.6,27000,595,586,4,0,0,3,0,2,"Rum",7346,538
"Sutherland",92.6,12,2.6,27000,595,586,4,0,0,3,0,2,"Vodka",7203,699
"Sutherland",92.6,12,2.6,27000,595,586,4,0,0,3,0,2,"Misc",2064,118
"Swaledale",96.1,3.1,11.2,23472,181,146,0,0,0,0,0,35,NA,NA,NA
"Swan",90.2,7.3,3.6,23125,69,68,0,0,0,0,1,0,NA,NA,NA
"Swea City",88.2,14.9,1,24844,559,511,0,19,0,0,16,13,"Schnapps",2134,160
"Swea City",88.2,14.9,1,24844,559,511,0,19,0,0,16,13,"Whisky",19273,1548
"Swea City",88.2,14.9,1,24844,559,511,0,19,0,0,16,13,"Gin",658,59
"Swea City",88.2,14.9,1,24844,559,511,0,19,0,0,16,13,"Vodka",8881,943
"Swea City",88.2,14.9,1,24844,559,511,0,19,0,0,16,13,"Amaretto",214,11
"Swea City",88.2,14.9,1,24844,559,511,0,19,0,0,16,13,"Distilled Spirits",673,32
"Swea City",88.2,14.9,1,24844,559,511,0,19,0,0,16,13,"Tequila",1302,71
"Swea City",88.2,14.9,1,24844,559,511,0,19,0,0,16,13,"Misc",3463,190
"Swea City",88.2,14.9,1,24844,559,511,0,19,0,0,16,13,"Brandy",2086,203
"Swea City",88.2,14.9,1,24844,559,511,0,19,0,0,16,13,"Rum",8570,645
"Swisher",99,38,2,46174,846,825,0,4,4,0,0,13,"Schnapps",3067,232
